ImageNumber	ObjectNumber	AreaShape_BoundingBoxMaximum_X	AreaShape_BoundingBoxMaximum_Y	AreaShape_BoundingBoxMaximum_Z	AreaShape_BoundingBoxMinimum_X	AreaShape_BoundingBoxMinimum_Y	AreaShape_BoundingBoxMinimum_Z	AreaShape_BoundingBoxVolume	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_EquivalentDiameter	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_MajorAxisLength	AreaShape_MinorAxisLength	AreaShape_SurfaceArea	AreaShape_Volume	Children_filtered_segmented_cytoplasm_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number
1	111	1429	1485	2	1426	1483	0	12	1427.1666666666667	1483.3333333333333	0.16666666666666666	2.254503303573653	1	0.5	3.4046288647959955	2.2389617343784973	14.720731735229492	6	0	1427.1666666666667	1483.3333333333333	0.16666666666666666	111
1	112	1444	1493	1	1435	1487	0	54	1438.8333333333333	1488.9444444444443	0.0	3.2515564208357337	1	0.3333333333333333	11.133311155444755	3.9759892508258172	41.29106521606445	18	1	1438.8333333333333	1488.9444444444443	0.0	112
1	113	2279	1510	2	2263	1494	0	512	2270.5807692307694	1501.7384615384615	0.29615384615384616	7.918779349930548	1	0.5078125	20.152039297379982	13.659738224993353	249.17221069335938	260	1	2270.5807692307694	1501.7384615384615	0.29615384615384616	113
1	114	2384	1501	1	2381	1499	0	6	2382.2	1499.6	0.0	2.1215688358941103	1	0.8333333333333334	3.5777087639996634	1.7888543819998317	12.353006362915039	5	0	2382.2	1499.6	0.0	114
1	115	2664	1540	10	2623	1481	0	24190	2643.6773377337736	1517.3325632563256	5.021012101210121	25.8933606474077	1	0.3757751136833402	63.755191681648306	32.39049733424846	2175.015625	9090	2	2643.6773377337736	1517.3325632563256	5.021012101210121	115
1	116	2400	1524	3	2387	1513	0	429	2392.3366336633662	1517.5148514851485	1.2178217821782178	5.777956268578565	1	0.23543123543123542	16.70298384277482	5.072128625015058	191.459228515625	101	0	2392.3366336633662	1517.5148514851485	1.2178217821782178	116
1	117	918	1537	1	904	1517	0	280	910.9477124183006	1527.3464052287582	0.0	6.635865927138142	1	0.5464285714285714	22.894408878139835	11.272377244637912	212.538330078125	153	0	910.9477124183006	1527.3464052287582	0.0	117
1	118	1347	1552	10	1312	1508	0	15400	1328.6946680080482	1530.3595321931589	4.267354124748491	24.76429200844264	1	0.5163636363636364	51.3486972408691	31.82396603629742	1822.270751953125	7952	1	1328.6946680080482	1530.3595321931589	4.267354124748491	118
1	119	1329	1568	10	1298	1533	0	10850	1312.6223042549057	1550.626967165339	5.9588109578395185	21.421597191669058	1	0.4743778801843318	41.44409241892117	28.43514988014246	1343.460205078125	5147	1	1312.6223042549057	1550.626967165339	5.9588109578395185	119
1	120	1545	1578	10	1485	1541	0	22200	1520.1749100719423	1557.4262589928057	4.099820143884892	23.357111742111194	0	0.3005405405405405	58.98049363055865	27.123581823071078	2351.26953125	6672	2	1520.1749100719423	1557.4262589928057	4.099820143884892	120
1	121	1552	1603	10	1508	1567	0	15840	1529.529434348605	1584.9665984131047	3.8084207832096237	24.620201037275223	1	0.4933080808080808	50.67191891572941	28.869489419602907	1895.3802490234375	7814	1	1529.529434348605	1584.9665984131047	3.8084207832096237	121
1	122	2685	1617	7	2657	1586	0	6076	2669.173730297723	1602.6998248686514	2.6658493870402804	17.60093868780517	0	0.46988150098749176	36.10514673351837	24.30077641295062	1301.754150390625	2855	2	2669.173730297723	1602.6998248686514	2.6658493870402804	122
1	123	2749	1623	10	2696	1589	0	18020	2721.5425459496255	1606.9537100068073	4.240435670524166	24.117431810268194	1	0.4076026637069922	53.79775453468068	29.432536415232548	1769.7493896484375	7345	0	2721.5425459496255	1606.9537100068073	4.240435670524166	123
1	124	2652	1641	10	2616	1592	0	17640	2633.838110353842	1615.6692185603586	4.443842778452058	27.349147846892425	1	0.6071995464852608	55.498391517046	33.37723775630868	1631.7252197265625	10711	2	2633.838110353842	1615.6692185603586	4.443842778452058	124
1	125	1790	1651	3	1762	1617	0	2856	1772.9986807387863	1633.9577836411609	0.33509234828496043	11.312454908249526	-1	0.265406162464986	38.197988167164894	20.411559024391828	681.7976684570312	758	1	1772.9986807387863	1633.9577836411609	0.33509234828496043	125
1	126	2316	1653	8	2278	1617	0	10944	2296.2568537258508	1634.2754369825207	2.428886844526219	21.81391628104124	1	0.49661915204678364	46.78537452251649	31.799543266901637	1531.025634765625	5435	1	2296.2568537258508	1634.2754369825207	2.428886844526219	126
1	127	2571	1655	10	2528	1607	0	20640	2548.4079018097113	1631.8562981544526	5.1041927969897865	27.72773950412509	1	0.5407945736434109	57.40723921558281	37.38416863354065	2314.598388671875	11162	1	2548.4079018097113	1631.8562981544526	5.1041927969897865	127
1	128	3766	1643	2	3757	1631	0	216	3760.6575342465753	1637.3561643835617	0.0547945205479452	5.1853102442204015	1	0.33796296296296297	15.020517559549367	7.2421928398806825	105.18983459472656	73	1	3760.6575342465753	1637.3561643835617	0.0547945205479452	128
1	129	2679	1654	8	2647	1628	0	6656	2662.8234965034967	1640.7997202797203	3.1846153846153844	18.971098310477977	1	0.537109375	36.785000231238755	22.00458428520662	1270.1885986328125	3575	2	2662.8234965034967	1640.7997202797203	3.1846153846153844	129
1	130	1621	1694	10	1579	1656	0	15960	1599.5991389619708	1671.6875149485768	4.023558957187276	25.18279017786553	-1	0.5239348370927318	49.29308414720032	33.32964139540603	1657.46630859375	8362	1	1599.5991389619708	1671.6875149485768	4.023558957187276	130
1	131	1744	1685	7	1711	1656	0	6699	1726.826	1668.5248571428572	2.305142857142857	18.837494593627714	1	0.522466039707419	40.58432990594535	24.834845513709816	1222.9012451171875	3500	1	1726.826	1668.5248571428572	2.305142857142857	131
1	132	2553	1698	10	2522	1656	0	13020	2537.9862673293223	1675.701804865289	5.229793356003139	24.442477483921113	1	0.5872503840245775	47.50591162446588	30.13174690327505	1420.17431640625	7646	1	2537.9862673293223	1675.701804865289	5.229793356003139	132
1	133	1682	1678	3	1668	1664	0	588	1675.1666666666667	1672.0343137254902	0.9901960784313726	7.303715508276279	0	0.3469387755102041	18.128358398523172	11.415261916721677	294.3876953125	204	2	1675.1666666666667	1672.0343137254902	0.9901960784313726	133
1	134	1773	1696	5	1746	1668	0	3780	1758.986	1679.9093333333333	1.266	14.202480846149884	1	0.3968253968253968	32.169811385716216	22.374763216318478	733.9406127929688	1500	1	1758.986	1679.9093333333333	1.266	134
1	135	1598	1740	10	1543	1680	0	33000	1570.3290239661299	1712.2151659484389	3.7906554774325243	29.34185570864755	1	0.4008181818181818	71.31499975278868	36.939808520238365	2821.08544921875	13227	1	1570.3290239661299	1712.2151659484389	3.7906554774325243	135
1	136	1745	1727	10	1705	1687	0	16000	1723.7198908938312	1705.961498111624	3.9464960134284515	26.30642327972594	1	0.59575	52.76240408495656	35.09861866857835	2015.1607666015625	9532	1	1723.7198908938312	1705.961498111624	3.9464960134284515	136
1	137	2719	1721	6	2686	1690	0	6138	2702.422707712678	1705.5931810658722	1.9112876530950016	17.935660210337556	1	0.4921798631476051	40.834238026622	28.024739641156764	1181.262451171875	3021	0	2702.422707712678	1705.5931810658722	1.9112876530950016	137
1	138	3738	1698	1	3736	1696	0	4	3736.5	1696.5	0.0	1.969490043685393	1	1.0	2.8284271247461903	2.0	10.120955467224121	4	1	3736.5	1696.5	0.0	138
1	139	2192	1783	10	2141	1719	0	32640	2168.550721445093	1750.3808789514264	4.585527040422954	32.6104253231192	1	0.5563112745098039	73.95609275781189	42.50311099746619	2597.083984375	18158	2	2168.550721445093	1750.3808789514264	4.585527040422954	139
1	140	1654	1759	10	1622	1724	0	11200	1637.4894846313844	1742.7624220013865	5.242662352669286	20.217591825667554	0	0.3863392857142857	41.03503332895775	23.635141460201243	1592.898681640625	4327	3	1637.4894846313844	1742.7624220013865	5.242662352669286	140
1	141	2421	1799	10	2377	1746	0	23320	2400.201334816463	1769.6462736373749	4.306451612903226	25.798058494584694	1	0.3855060034305317	56.1712609622717	35.285341251005605	2119.60546875	8990	2	2400.201334816463	1769.6462736373749	4.306451612903226	141
1	142	2288	1783	10	2258	1746	0	11100	2272.7756777395953	1765.323596792669	3.490454371897671	21.547106451636513	1	0.4718918918918919	42.64637549129326	27.846162017529874	1807.8175048828125	5238	3	2272.7756777395953	1765.323596792669	3.490454371897671	142
1	143	2435	1820	10	2401	1785	0	11900	2416.242708682534	1800.8213208179684	3.162252765672142	22.502367280691683	1	0.501344537815126	46.302441689569825	31.465902786812627	1573.7498779296875	5966	1	2416.242708682534	1800.8213208179684	3.162252765672142	143
1	144	2340	1803	4	2326	1790	0	728	2332.223484848485	1795.8560606060605	0.9734848484848485	7.959181984758356	1	0.3626373626373626	15.921469274490649	9.920138930867681	232.26576232910156	264	2	2332.223484848485	1795.8560606060605	0.9734848484848485	144
1	145	2198	1840	6	2156	1798	0	10584	2176.978001137872	1820.5311966622417	1.6815854352361084	21.594992108260797	1	0.4982048374905518	53.53403695453682	35.63661568943846	1775.461181640625	5273	2	2176.978001137872	1820.5311966622417	1.6815854352361084	145
1	146	2130	1822	1	2128	1820	0	4	2128.5	1820.5	0.0	1.969490043685393	1	1.0	2.8284271247461903	2.0	10.120955467224121	4	0	2128.5	1820.5	0.0	146
1	147	2465	1865	8	2431	1833	0	8704	2447.1310293386373	1846.9189457981104	2.43659870711089	19.730941759101977	0	0.46208639705882354	42.001066239336346	25.735541537388105	1279.072021484375	4022	1	2447.1310293386373	1846.9189457981104	2.43659870711089	147
1	148	1097	1872	10	1064	1839	0	10890	1078.691206968063	1855.2658647863957	5.772293654085442	20.96088078398427	0	0.442791551882461	39.43809918808578	27.174654684653703	1377.036865234375	4822	1	1078.691206968063	1855.2658647863957	5.772293654085442	148
1	149	2224	1868	4	2204	1849	0	1520	2213.3879142300193	1858.2085769980506	0.6257309941520468	9.93206563620856	1	0.3375	25.34260776773697	15.911839144353621	445.931396484375	513	2	2213.3879142300193	1858.2085769980506	0.6257309941520468	149
1	150	2426	1883	10	2391	1832	0	17850	2408.8609285127363	1861.5883319638456	4.469905505341003	26.492766655820557	0	0.5454341736694678	53.656161214265985	32.960248298327215	2077.57275390625	9736	3	2408.8609285127363	1861.5883319638456	4.469905505341003	150
1	151	1597	1872	3	1579	1852	0	1080	1586.025723472669	1862.5144694533763	0.4212218649517685	8.405958770938245	1	0.287962962962963	24.48882766348098	13.771978557016704	338.79486083984375	311	1	1586.025723472669	1862.5144694533763	0.4212218649517685	151
1	152	1698	1882	10	1668	1856	0	7800	1683.1238214959146	1868.4519170333124	5.062015503875969	20.889639119169523	1	0.6119230769230769	37.42865674127326	24.469574916396365	1139.46240234375	4773	1	1683.1238214959146	1868.4519170333124	5.062015503875969	152
1	153	1302	1906	10	1255	1860	0	21620	1278.4717735356503	1881.6125795398923	4.159732419644314	28.60708885401094	1	0.5669750231267345	60.501658130960685	37.67987729123687	2039.9700927734375	12258	4	1278.4717735356503	1881.6125795398923	4.159732419644314	153
1	154	2069	1887	10	2023	1845	0	19320	2043.404405701496	1867.235010012958	5.871834138296619	25.3096401487369	1	0.43938923395445134	55.2578983666919	35.48176115342545	2252.4716796875	8489	2	2043.404405701496	1867.235010012958	5.871834138296619	154
1	155	1120	1914	10	1067	1864	0	26500	1093.8885291396855	1887.4740055504162	3.739130434782609	27.433150783096007	1	0.4079245283018868	60.97076705431582	32.19937074682372	2334.5361328125	10810	2	1093.8885291396855	1887.4740055504162	3.739130434782609	155
1	156	2465	1923	10	2391	1865	0	42920	2423.7303985778444	1898.9987369011976	4.580978667664671	34.43308538372475	1	0.49804287045666357	81.36531823974198	42.823502077273055	2496.02734375	21376	2	2423.7303985778444	1898.9987369011976	4.580978667664671	156
1	157	2234	1924	10	2197	1877	0	17390	2215.2991399946804	1899.565830304105	4.5293909034488875	27.824283613172753	1	0.6485911443358252	55.20764391386066	35.240362193191615	1492.646240234375	11279	2	2215.2991399946804	1899.565830304105	4.5293909034488875	157
1	158	1072	1924	10	1024	1881	0	20640	1045.7955448109135	1906.6553272319115	5.228457951994474	22.280160456883753	1	0.28057170542635657	48.58348285513784	31.487382177406047	1680.40673828125	5791	1	1045.7955448109135	1906.6553272319115	5.228457951994474	158
1	159	2282	1931	10	2242	1894	0	14800	2261.2121978355417	1912.2057246889856	4.370385354505917	26.629027364098672	1	0.6680405405405405	51.23749765367962	34.625563369648994	1496.694580078125	9887	2	2261.2121978355417	1912.2057246889856	4.370385354505917	159
1	160	1883	1937	10	1837	1888	0	22540	1857.5749656121045	1911.4344337459881	5.564305364511692	25.541065541551454	1	0.3870452528837622	55.15588778566065	37.00720385169965	2156.92626953125	8724	1	1857.5749656121045	1911.4344337459881	5.564305364511692	160
1	161	2515	1924	7	2490	1896	0	4900	2503.6425293217744	1909.3809280979092	2.7261601223865375	15.529578097526871	1	0.4002040816326531	31.605880150621605	21.903305452387986	1201.5557861328125	1961	2	2503.6425293217744	1909.3809280979092	2.7261601223865375	161
1	162	2356	1944	3	2328	1916	0	2352	2341.734836702955	1930.5824261275272	0.7573872472783826	13.492138233344962	1	0.5467687074829932	34.832524214344495	23.813994055849342	723.514404296875	1286	2	2341.734836702955	1930.5824261275272	0.7573872472783826	162
1	163	3700	1939	2	3684	1920	0	608	3692.3459119496856	1927.9308176100628	0.050314465408805034	6.721499448528673	1	0.26151315789473684	21.6516667335383	12.19766115160086	206.7310791015625	159	0	3692.3459119496856	1927.9308176100628	0.050314465408805034	163
1	164	1644	1950	10	1614	1906	0	13200	1629.4725544814025	1931.0581681140422	4.665902015402261	22.673309474879915	1	0.46234848484848484	46.64476302850678	29.4526450534555	1559.80078125	6103	1	1629.4725544814025	1931.0581681140422	4.665902015402261	164
1	165	1866	1959	10	1823	1922	0	15910	1846.4353621326482	1940.1064718162838	4.577003372410471	22.82583890118022	1	0.39138906348208674	44.218278631916206	28.040310216727246	1840.435791015625	6227	2	1846.4353621326482	1940.1064718162838	4.577003372410471	165
1	166	1795	1970	10	1757	1934	0	13680	1776.327471998073	1952.0293869685656	3.967842948331928	25.123422689475024	1	0.6069444444444444	48.480802122833346	34.401409929841044	1688.65283203125	8303	1	1776.327471998073	1952.0293869685656	3.967842948331928	166
1	167	3693	1946	1	3681	1938	0	96	3686.7021276595747	1940.9574468085107	0.0	4.477474060769193	1	0.4895833333333333	14.525044324550247	7.160232478817548	79.51179504394531	47	0	3686.7021276595747	1940.9574468085107	0.0	167
1	168	2472	1966	1	2458	1957	0	126	2464.5135135135133	1960.7567567567567	0.0	5.208880160161783	1	0.5873015873015873	16.228823927735146	8.025031568050307	117.52166748046875	74	2	2464.5135135135133	1960.7567567567567	0.0	168
1	169	2340	1995	10	2302	1954	0	15580	2320.6137634838196	1974.5170795045944	4.928086296444267	26.740780114414243	1	0.6426187419768935	52.17467304990214	35.99778477648409	1719.936279296875	10012	2	2320.6137634838196	1974.5170795045944	4.928086296444267	169
1	170	1785	2008	2	1770	1989	0	570	1776.6612244897958	1998.1918367346939	0.27755102040816326	7.7634689553941065	1	0.4298245614035088	21.63946972220997	12.642301917697967	262.0008850097656	245	0	1776.6612244897958	1998.1918367346939	0.27755102040816326	170
1	171	3705	2004	2	3688	1995	0	306	3696.8011363636365	1998.7727272727273	0.36363636363636365	6.952985897165982	1	0.5751633986928104	17.305634190129712	8.422622572644611	169.55197143554688	176	1	3696.8011363636365	1998.7727272727273	0.36363636363636365	171
1	172	2221	2029	10	2166	1983	0	25300	2194.7347285668757	2005.2905556145756	4.969828959949007	26.196492427068225	1	0.3720553359683794	64.76641875441186	33.316952199317676	2587.1826171875	9413	4	2194.7347285668757	2005.2905556145756	4.969828959949007	172
1	173	2476	2005	2	2467	1996	0	162	2470.858974358974	1999.820512820513	0.47435897435897434	5.301091821273772	1	0.48148148148148145	12.350148903411938	5.7355056355836025	101.70382690429688	78	1	2470.858974358974	1999.820512820513	0.47435897435897434	173
1	174	2291	2034	5	2258	1997	0	6105	2275.660998552822	2015.4981910274964	1.3646888567293778	17.411912343546586	1	0.45274365274365275	42.78032361067465	26.41884396083929	1166.846923828125	2764	3	2275.660998552822	2015.4981910274964	1.3646888567293778	174
1	175	2159	2040	9	2116	2007	0	12771	2137.0245296167245	2023.6629965156794	3.441114982578397	23.929911604702575	1	0.5618197478662595	48.415662100480866	30.27330550751991	1923.5791015625	7175	2	2137.0245296167245	2023.6629965156794	3.441114982578397	175
1	176	2432	2016	1	2429	2014	0	6	2430.0	2014.5	0.0	1.969490043685393	1	0.6666666666666666	3.4641016151377544	1.2360679774997898	10.756629943847656	4	1	2430.0	2014.5	0.0	176
1	177	3722	2053	10	3664	2011	0	24360	3692.738224637681	2030.5597826086957	4.17776268115942	25.646030003997524	1	0.3625615763546798	63.824693389475534	32.02038727324483	2357.13623046875	8832	5	3692.738224637681	2030.5597826086957	4.17776268115942	177
1	178	1178	2078	10	1139	2020	0	22620	1158.4791585810758	2050.2004967787007	3.6767833579135294	29.08524958025086	1	0.5695402298850575	64.57501231496913	36.63865288536636	2248.66064453125	12883	3	1158.4791585810758	2050.2004967787007	3.6767833579135294	178
1	179	2675	2045	10	2633	2006	0	16380	2654.998180873181	2025.8801975051974	5.710109147609147	24.49564120953771	1	0.46984126984126984	50.40771259201256	31.67064220729687	1832.082763671875	7696	1	2654.998180873181	2025.8801975051974	5.710109147609147	179
1	180	1121	2058	3	1098	2030	0	1932	1110.5961538461538	2044.698224852071	0.363905325443787	10.888866949319102	0	0.3498964803312629	33.80268206695421	18.62519018740004	578.086669921875	676	3	1110.5961538461538	2044.698224852071	0.363905325443787	180
1	181	2505	2057	8	2475	2026	0	7440	2490.211361014994	2041.5167243367935	3.353517877739331	18.77990922983585	1	0.4661290322580645	38.53720405480763	27.18538053808019	1669.92724609375	3468	2	2490.211361014994	2041.5167243367935	3.353517877739331	181
1	182	3762	2073	7	3731	2034	0	8463	3746.425312199808	2051.7399135446685	2.1707492795389047	19.960467072548983	1	0.49202410492733073	43.43802062108003	27.12183755648888	1334.060302734375	4164	2	3746.425312199808	2051.7399135446685	2.1707492795389047	182
1	183	3788	2076	9	3767	2036	0	7560	3778.5830258302585	2056.9722017220174	3.1047970479704796	19.801008454590495	1	0.5376984126984127	41.91992340340415	22.340405539095308	1188.4097900390625	4065	3	3778.5830258302585	2056.9722017220174	3.1047970479704796	183
1	184	1476	2091	10	1433	2052	0	16770	1454.123610202747	2071.7908436886855	4.689208633093525	24.441411848593265	1	0.45587358378056053	51.37311728721394	30.617174125609022	2156.35107421875	7645	3	1454.123610202747	2071.7908436886855	4.689208633093525	184
1	185	3709	2102	10	3658	2057	0	22950	3683.7873287958996	2081.0936896059156	5.155281068817747	28.32663224511771	0	0.5185620915032679	61.545879282151546	40.376413890144306	2392.884765625	11901	1	3683.7873287958996	2081.0936896059156	5.155281068817747	185
1	186	1585	2111	10	1548	2063	0	17760	1564.2703171456888	2088.2828295341924	3.6827304261645195	24.88823947868221	0	0.4545045045045045	51.558883736453836	31.468959832316767	1999.3763427734375	8072	2	1564.2703171456888	2088.2828295341924	3.6827304261645195	186
1	187	2436	2075	1	2427	2067	0	72	2431.2	2069.866666666667	0.0	3.855146420814098	1	0.4166666666666667	11.826899659486232	4.520840111264059	55.15879440307617	30	2	2431.2	2069.866666666667	0.0	187
1	188	1110	2108	10	1073	2066	0	15540	1090.2639072847683	2086.750441501104	3.7084988962472405	25.864843707323445	1	0.583011583011583	52.38514719496318	34.88076324935164	2012.5394287109375	9060	1	1090.2639072847683	2086.750441501104	3.7084988962472405	188
1	189	3505	2099	10	3460	2054	0	20250	3482.538999397227	2077.2418324291743	5.425316455696202	25.11535123068429	1	0.4096296296296296	52.262265488287696	34.010272806827885	1852.272705078125	8295	2	3482.538999397227	2077.2418324291743	5.425316455696202	189
1	190	2736	2088	2	2723	2071	0	442	2728.7478260869566	2080.1652173913044	0.043478260869565216	6.033459557881385	1	0.26018099547511314	20.415811715029065	10.293827516876288	170.887939453125	115	0	2728.7478260869566	2080.1652173913044	0.043478260869565216	190
1	191	2791	2120	4	2771	2091	0	2320	2779.7991169977927	2103.6578366445915	0.7472406181015453	12.005396973505226	1	0.3905172413793103	30.260960228521498	18.309620177230123	564.0294799804688	906	0	2779.7991169977927	2103.6578366445915	0.7472406181015453	191
1	192	3522	2133	10	3478	2092	0	18040	3501.2667116243783	2111.818764224901	4.761105959706651	28.296451035517318	1	0.6575942350332594	56.06640312971329	38.87118831930799	1568.4901123046875	11863	1	3501.2667116243783	2111.818764224901	4.761105959706651	192
1	193	1750	2136	4	1719	2103	0	4092	1733.3919563735515	2119.1172460804364	0.7041581458759373	14.097556067861609	1	0.3585043988269795	38.271922475577064	25.843217009853365	897.1353149414062	1467	1	1733.3919563735515	2119.1172460804364	0.7041581458759373	193
1	194	3788	2121	6	3782	2109	0	432	3785.2872928176794	2114.513812154696	2.414364640883978	7.018214714693441	1	0.41898148148148145	11.541501635338195	7.7546800538600476	141.85203552246094	181	1	3785.2872928176794	2114.513812154696	2.414364640883978	194
1	195	2759	2134	3	2733	2113	0	1638	2747.7808	2121.4448	0.4688	10.60784417947055	1	0.38156288156288154	29.636141997962376	18.256298671477623	496.4834899902344	625	0	2747.7808	2121.4448	0.4688	195
1	196	2497	2156	10	2454	2111	0	19350	2476.8060177481975	2132.2276760953964	2.738352745424293	23.9709749785083	1	0.3727131782945736	54.333684926643144	31.470015995740372	2085.626953125	7212	2	2476.8060177481975	2132.2276760953964	2.738352745424293	196
1	197	3576	2144	5	3546	2115	0	4350	3561.527742749054	2129.4615384615386	1.023329129886507	14.46887796081112	1	0.3645977011494253	36.31728171516748	23.703329727298808	826.1058349609375	1586	1	3561.527742749054	2129.4615384615386	1.023329129886507	197
1	198	2370	2143	10	2332	2103	0	15200	2350.9315099457503	2122.9767179023506	5.515483725135624	25.661507394600537	1	0.5821052631578948	51.79393327133919	35.89958788047974	1971.43359375	8848	3	2350.9315099457503	2122.9767179023506	5.515483725135624	198
1	199	2802	2146	6	2777	2121	0	3750	2787.799677765843	2133.1809881847475	1.9221267454350162	15.263718621427502	1	0.4965333333333333	30.950109256069396	18.98311586312144	719.76611328125	1862	0	2787.799677765843	2133.1809881847475	1.9221267454350162	199
1	200	1031	2166	10	997	2123	0	14620	1012.5294046466602	2144.3598741529527	4.918199419167474	25.084025218929526	1	0.5652530779753762	49.11797015075497	33.697711825936736	1490.6787109375	8264	1	1012.5294046466602	2144.3598741529527	4.918199419167474	200
1	201	2750	2144	2	2731	2125	0	722	2738.760124610592	2134.3271028037384	0.22118380062305296	8.495106021481153	1	0.4445983379501385	24.530424003658506	15.569230161978547	333.4666748046875	321	0	2738.760124610592	2134.3271028037384	0.22118380062305296	201
1	202	2457	2212	10	2404	2135	0	40810	2430.5463536776215	2176.2271048513303	4.496087636932708	31.247414003641005	1	0.3914481744670424	78.78918939492473	37.93319126049039	2899.39599609375	15975	4	2430.5463536776215	2176.2271048513303	4.496087636932708	202
1	203	2545	2162	10	2519	2135	0	7020	2534.833197721725	2147.781122864117	1.6989422294548413	13.289778833067984	-1	0.17507122507122508	29.726338700546023	20.394581387931783	925.8253173828125	1229	1	2534.833197721725	2147.781122864117	1.6989422294548413	203
1	204	1758	2187	10	1720	2144	0	16340	1737.6202157980456	2163.9913477198697	3.694014657980456	26.572346716876467	1	0.6012239902080784	53.086414060179045	36.065045315078095	1770.519287109375	9824	1	1737.6202157980456	2163.9913477198697	3.694014657980456	204
1	205	2386	2178	7	2354	2142	0	8064	2369.802806361085	2159.753040224509	2.853695042095416	21.69283747126595	1	0.6628224206349206	45.49236836644367	29.1599340956643	1599.072021484375	5345	4	2369.802806361085	2159.753040224509	2.853695042095416	205
1	206	1375	2187	10	1340	2142	0	15750	1356.3561553030304	2164.509375	4.898674242424242	27.22001949831856	1	0.6704761904761904	53.55487883499414	34.60579949818477	1385.237548828125	10560	4	1356.3561553030304	2164.509375	4.898674242424242	206
1	207	2924	2160	1	2923	2159	0	1	2923.0	2159.0	0.0	1.2407009817988	1	1.0	0.0	0.0	3.464101552963257	1	0	2923.0	2159.0	0.0	207
1	208	1790	2199	8	1754	2157	0	12096	1772.3825833205344	2178.5785593610813	2.6025188143142373	23.16770552118942	1	0.5382771164021164	50.65152127281185	33.82237834542274	1870.742919921875	6511	1	1772.3825833205344	2178.5785593610813	2.6025188143142373	208
1	209	1415	2170	1	1408	2161	0	63	1410.7142857142858	2164.8928571428573	0.0	3.767498918725543	1	0.4444444444444444	9.982637989253632	5.6998978057137	51.92674255371094	28	0	1410.7142857142858	2164.8928571428573	0.0	209
1	210	1832	2195	3	1804	2168	0	2268	1816.0460218408737	2180.5546021840873	0.7519500780031201	13.478134966165358	1	0.5652557319223986	34.96704456611909	24.393590141720875	732.6295166015625	1282	2	1816.0460218408737	2180.5546021840873	0.7519500780031201	210
1	211	2311	2210	8	2269	2172	0	12768	2288.6467289719626	2190.028816199377	2.5375389408099687	23.05926543954991	1	0.5028195488721805	50.92732390965047	32.862792527164615	1797.4315185546875	6420	3	2288.6467289719626	2190.028816199377	2.5375389408099687	211
1	212	1314	2213	10	1269	2160	0	23850	1297.1561403508772	2181.7529014844804	4.664102564102564	24.188365841718387	0	0.31069182389937106	56.609013617245886	29.972216346543803	2259.556640625	7410	4	1297.1561403508772	2181.7529014844804	4.664102564102564	212
1	213	1689	2237	6	1643	2189	0	13248	1664.8229110023562	2212.888163857169	1.5497553017944534	21.923074206294448	1	0.4164402173913043	57.107648043085405	35.745019416676804	1971.895263671875	5517	3	1664.8229110023562	2212.888163857169	1.5497553017944534	213
1	214	2298	2217	7	2275	2204	0	2093	2286.860640301318	2208.1581920903955	2.638418079096045	12.658297492323198	1	0.5074056378404205	23.58548396223165	13.107184421701094	552.4854736328125	1062	0	2286.860640301318	2208.1581920903955	2.638418079096045	214
1	215	1210	2256	10	1167	2205	0	21930	1185.8122553952812	2227.9146818740915	5.0180029073018	25.753022235072397	0	0.40779753761969906	56.4333101242837	32.964190870574775	2093.82861328125	8943	2	1185.8122553952812	2227.9146818740915	5.0180029073018	215
1	216	2852	2243	6	2831	2220	0	2898	2842.072512647555	2232.654300168634	1.6441821247892074	13.132941878405367	0	0.40924775707384403	26.982606233090195	18.65914781788441	642.551025390625	1186	0	2842.072512647555	2232.654300168634	1.6441821247892074	216
1	217	3597	2269	10	3557	2220	0	19600	3576.7948539099434	2244.3959544292024	4.0779663644113775	29.10029276976489	1	0.6583163265306122	59.18147667854723	39.06311568522516	1760.7655029296875	12903	2	3576.7948539099434	2244.3959544292024	4.0779663644113775	217
1	218	2240	2238	8	2202	2218	0	6080	2219.8962386511025	2228.651102464332	3.6761781236489406	16.408126797684606	1	0.3804276315789474	41.18107730672103	18.7099800732909	1560.2769775390625	2313	3	2219.8962386511025	2228.651102464332	3.6761781236489406	218
1	219	1119	2269	4	1085	2240	0	3944	1100.332953898691	2254.5418326693225	0.8998292544109278	14.971237951776697	1	0.4454868154158215	39.43218989774043	24.486574667678763	935.1157836914062	1757	3	1100.332953898691	2254.5418326693225	0.8998292544109278	219
1	220	2776	2299	10	2739	2255	0	16280	2757.5469995199232	2278.6758521363417	4.574267882861258	27.094858293696625	1	0.6397420147420148	52.80207987931998	35.89335416898631	1451.584228515625	10415	2	2757.5469995199232	2278.6758521363417	4.574267882861258	220
1	221	3434	2279	6	3399	2257	0	4620	3416.0781379883624	2267.446799667498	1.9958437240232751	16.625153617303088	1	0.5207792207792208	36.073490470471846	21.609855560204224	991.523193359375	2406	1	3416.0781379883624	2267.446799667498	1.9958437240232751	221
